Domicile,2017/18,2018/19,2019/20,2020/21,2021/22,First year marker,Level of study,Mode of study,Country of HE provider
Not known,10.0,45.0,10.0,35.0,5.0,First year,All undergraduate,All,England
Not known,0.0,0.0,5.0,0.0,30.0,First year,All undergraduate,All,Scotland
Not known,0.0,0.0,0.0,0.0,5.0,First year,All undergraduate,All,Wales
Not known,0.0,5.0,5.0,35.0,5.0,First year,All undergraduate,Full-time,All
Not known,0.0,5.0,5.0,35.0,0.0,First year,All undergraduate,Full-time,England
Not known,0.0,0.0,0.0,0.0,0.0,First year,All undergraduate,Full-time,Scotland
Not known,0.0,0.0,0.0,0.0,5.0,First year,All undergraduate,Full-time,Wales
Not known,10.0,45.0,10.0,0.0,30.0,First year,All undergraduate,Part-time,All
Not known,10.0,45.0,5.0,0.0,0.0,First year,All undergraduate,Part-time,England
Not known,0.0,0.0,5.0,0.0,30.0,First year,All undergraduate,Part-time,Scotland
Not known,0.0,0.0,0.0,0.0,0.0,First year,All undergraduate,Part-time,Wales
Not known,5.0,5.0,30.0,190.0,5.0,Other years,All undergraduate,All,All
Not known,0.0,0.0,25.0,190.0,0.0,Other years,All undergraduate,All,England
Not known,0.0,0.0,0.0,0.0,0.0,Other years,All undergraduate,All,Scotland
Not known,0.0,0.0,0.0,0.0,0.0,Other years,All undergraduate,All,Wales
Not known,5.0,5.0,5.0,130.0,5.0,Other years,All undergraduate,Full-time,All
Not known,0.0,0.0,0.0,125.0,0.0,Other years,All undergraduate,Full-time,England
Not known,0.0,0.0,0.0,0.0,0.0,Other years,All undergraduate,Full-time,Scotland
Not known,0.0,0.0,0.0,0.0,0.0,Other years,All undergraduate,Full-time,Wales
Not known,0.0,0.0,25.0,60.0,0.0,Other years,All undergraduate,Part-time,All
Not known,0.0,0.0,25.0,60.0,0.0,Other years,All undergraduate,Part-time,England
Total,2414745.0,2456545.0,2532165.0,2751865.0,2862620.0,All,All,All,All
Total,1983480.0,2015110.0,2076245.0,2257580.0,2342775.0,All,All,All,England
Total,54460.0,55755.0,59075.0,66245.0,69565.0,All,All,All,Northern Ireland
Total,247220.0,253475.0,260490.0,282875.0,301230.0,All,All,All,Scotland
Total,129585.0,132205.0,136355.0,145170.0,149045.0,All,All,All,Wales
Total,1902315.0,1940305.0,2015890.0,2175835.0,2266580.0,All,All,Full-time,All
Total,1578610.0,1609650.0,1676375.0,1809380.0,1880575.0,All,All,Full-time,England
Total,38005.0,37935.0,38470.0,44020.0,46165.0,All,All,Full-time,Northern Ireland
Total,190070.0,195705.0,200805.0,217145.0,232080.0,All,All,Full-time,Scotland
Total,95630.0,97020.0,100240.0,105285.0,107760.0,All,All,Full-time,Wales
Total,512430.0,516240.0,516275.0,576030.0,596040.0,All,All,Part-time,All
Total,404875.0,405465.0,399870.0,448195.0,462200.0,All,All,Part-time,England
Total,16455.0,17820.0,20605.0,22225.0,23405.0,All,All,Part-time,Northern Ireland
Total,57150.0,57770.0,59685.0,65725.0,69150.0,All,All,Part-time,Scotland
Total,33955.0,35185.0,36115.0,39885.0,41285.0,All,All,Part-time,Wales
Total,1064110.0,1086640.0,1139540.0,1257350.0,1288160.0,First year,All,All,All
Total,875540.0,893370.0,935145.0,1031025.0,1053150.0,First year,All,All,England
Total,23520.0,24000.0,27735.0,32510.0,35345.0,First year,All,All,Northern Ireland
Total,104635.0,106770.0,111845.0,125900.0,131160.0,First year,All,All,Scotland
Total,60410.0,62505.0,64815.0,67915.0,68510.0,First year,All,All,Wales
Total,818290.0,838100.0,896335.0,974515.0,1016035.0,First year,All,Full-time,All
Total,687595.0,704315.0,755880.0,818435.0,851720.0,First year,All,Full-time,England
Total,14115.0,14150.0,15100.0,18770.0,20025.0,First year,All,Full-time,Northern Ireland
Total,75850.0,78280.0,81170.0,90575.0,95640.0,First year,All,Full-time,Scotland
Total,40735.0,41355.0,44185.0,46735.0,48650.0,First year,All,Full-time,Wales
Total,245820.0,248540.0,243205.0,282835.0,272125.0,First year,All,Part-time,All
Total,187950.0,189055.0,179265.0,212590.0,201430.0,First year,All,Part-time,England
Total,9405.0,9845.0,12635.0,13740.0,15315.0,First year,All,Part-time,Northern Ireland
Total,28785.0,28490.0,30680.0,35325.0,35520.0,First year,All,Part-time,Scotland
Total,19675.0,21145.0,20630.0,21180.0,19860.0,First year,All,Part-time,Wales
Total,1350635.0,1369905.0,1392625.0,1494515.0,1574455.0,Other years,All,All,All
Total,1107940.0,1121745.0,1141100.0,1226555.0,1289630.0,Other years,All,All,England
Total,30935.0,31755.0,31340.0,33735.0,34225.0,Other years,All,All,Northern Ireland
Total,142585.0,146705.0,148640.0,156970.0,170070.0,Other years,All,All,Scotland
Total,69175.0,69700.0,71540.0,77255.0,80535.0,Other years,All,All,Wales
Total,1084025.0,1102205.0,1119555.0,1201320.0,1250545.0,Other years,All,Full-time,All
Total,891015.0,905335.0,920495.0,990945.0,1028855.0,Other years,All,Full-time,England
Total,23890.0,23780.0,23370.0,25255.0,26140.0,Other years,All,Full-time,Northern Ireland
Total,114225.0,117430.0,119635.0,126570.0,136440.0,Other years,All,Full-time,Scotland
Total,54895.0,55665.0,56055.0,58550.0,59110.0,Other years,All,Full-time,Wales
Total,266610.0,267700.0,273070.0,293195.0,323910.0,Other years,All,Part-time,All
Total,216925.0,216410.0,220610.0,235605.0,260770.0,Other years,All,Part-time,England
Total,7045.0,7975.0,7970.0,8480.0,8085.0,Other years,All,Part-time,Northern Ireland
Total,28360.0,29275.0,29005.0,30400.0,33630.0,Other years,All,Part-time,Scotland
Total,14280.0,14040.0,15485.0,18705.0,21425.0,Other years,All,Part-time,Wales
Total,111850.0,112945.0,110875.0,114405.0,113315.0,All,Postgraduate (research),All,All
Total,92010.0,92720.0,90825.0,93925.0,92910.0,All,Postgraduate (research),All,England
Total,2365.0,2295.0,2345.0,2525.0,2385.0,All,Postgraduate (research),All,Northern Ireland
Total,13145.0,13420.0,13110.0,13535.0,13705.0,All,Postgraduate (research),All,Scotland
Total,4330.0,4510.0,4595.0,4415.0,4315.0,All,Postgraduate (research),All,Wales
Total,84300.0,85590.0,84770.0,86930.0,85635.0,All,Postgraduate (research),Full-time,All
Total,68635.0,69550.0,68760.0,70585.0,69530.0,All,Postgraduate (research),Full-time,England
Total,1850.0,1760.0,1870.0,2075.0,1965.0,All,Postgraduate (research),Full-time,Northern Ireland
Total,10585.0,10880.0,10680.0,11045.0,11090.0,All,Postgraduate (research),Full-time,Scotland
Total,3235.0,3400.0,3465.0,3230.0,3050.0,All,Postgraduate (research),Full-time,Wales
Total,27550.0,27355.0,26105.0,27475.0,27675.0,All,Postgraduate (research),Part-time,All
Total,23375.0,23170.0,22065.0,23345.0,23380.0,All,Postgraduate (research),Part-time,England
Total,520.0,535.0,480.0,450.0,420.0,All,Postgraduate (research),Part-time,Northern Ireland
Total,2560.0,2540.0,2430.0,2495.0,2610.0,All,Postgraduate (research),Part-time,Scotland
Total,1100.0,1110.0,1135.0,1185.0,1265.0,All,Postgraduate (research),Part-time,Wales
Total,36090.0,37145.0,34165.0,36095.0,33600.0,First year,Postgraduate (research),All,All
Total,29475.0,30310.0,27720.0,29500.0,27280.0,First year,Postgraduate (research),All,England
Total,730.0,645.0,715.0,680.0,600.0,First year,Postgraduate (research),All,Northern Ireland
Total,4365.0,4510.0,4240.0,4535.0,4350.0,First year,Postgraduate (research),All,Scotland
Total,1525.0,1680.0,1495.0,1380.0,1370.0,First year,Postgraduate (research),All,Wales
Total,30090.0,30815.0,28500.0,29635.0,27990.0,First year,Postgraduate (research),Full-time,All
Total,24435.0,25010.0,23015.0,24000.0,22645.0,First year,Postgraduate (research),Full-time,England
Total,655.0,565.0,640.0,620.0,540.0,First year,Postgraduate (research),Full-time,Northern Ireland
Total,3755.0,3845.0,3635.0,3905.0,3745.0,First year,Postgraduate (research),Full-time,Scotland
Total,1245.0,1390.0,1210.0,1110.0,1060.0,First year,Postgraduate (research),Full-time,Wales
Total,6000.0,6330.0,5665.0,6460.0,5605.0,First year,Postgraduate (research),Part-time,All
Total,5035.0,5295.0,4705.0,5500.0,4635.0,First year,Postgraduate (research),Part-time,England
Total,75.0,80.0,70.0,60.0,60.0,First year,Postgraduate (research),Part-time,Northern Ireland
Total,610.0,665.0,605.0,630.0,600.0,First year,Postgraduate (research),Part-time,Scotland
Total,280.0,290.0,285.0,265.0,310.0,First year,Postgraduate (research),Part-time,Wales
Total,75760.0,75800.0,76710.0,78310.0,79715.0,Other years,Postgraduate (research),All,All
Total,62535.0,62410.0,63105.0,64425.0,65630.0,Other years,Postgraduate (research),All,England
Total,1640.0,1645.0,1635.0,1845.0,1785.0,Other years,Postgraduate (research),All,Northern Ireland
Total,8780.0,8910.0,8870.0,9005.0,9355.0,Other years,Postgraduate (research),All,Scotland
Total,2805.0,2830.0,3105.0,3035.0,2945.0,Other years,Postgraduate (research),All,Wales
Total,54210.0,54775.0,56270.0,57290.0,57645.0,Other years,Postgraduate (research),Full-time,All
Total,44200.0,44540.0,45745.0,46580.0,46890.0,Other years,Postgraduate (research),Full-time,England
Total,1195.0,1190.0,1225.0,1455.0,1425.0,Other years,Postgraduate (research),Full-time,Northern Ireland
Total,6830.0,7035.0,7045.0,7140.0,7345.0,Other years,Postgraduate (research),Full-time,Scotland
Total,1990.0,2010.0,2255.0,2115.0,1990.0,Other years,Postgraduate (research),Full-time,Wales
Total,21550.0,21020.0,20440.0,21015.0,22070.0,Other years,Postgraduate (research),Part-time,All
Total,18335.0,17870.0,17360.0,17840.0,18745.0,Other years,Postgraduate (research),Part-time,England
Total,445.0,455.0,405.0,390.0,360.0,Other years,Postgraduate (research),Part-time,Northern Ireland
Total,1955.0,1875.0,1825.0,1865.0,2010.0,Other years,Postgraduate (research),Part-time,Scotland
Total,820.0,825.0,850.0,920.0,960.0,Other years,Postgraduate (research),Part-time,Wales
Total,470160.0,489765.0,531270.0,628940.0,706995.0,All,Postgraduate (taught),All,All
Total,391395.0,406265.0,439170.0,515535.0,571885.0,All,Postgraduate (taught),All,England
Total,9285.0,10360.0,11605.0,15365.0,17700.0,All,Postgraduate (taught),All,Northern Ireland
Total,48605.0,50900.0,55850.0,68375.0,83065.0,All,Postgraduate (taught),All,Scotland
Total,20875.0,22245.0,24640.0,29660.0,34345.0,All,Postgraduate (taught),All,Wales
Total,263615.0,280125.0,319355.0,381650.0,452735.0,All,Postgraduate (taught),Full-time,All
Total,219675.0,232500.0,265615.0,314735.0,367520.0,All,Postgraduate (taught),Full-time,England
Total,3815.0,3960.0,4745.0,7595.0,9685.0,All,Postgraduate (taught),Full-time,Northern Ireland
Total,28940.0,31310.0,34490.0,42155.0,54785.0,All,Postgraduate (taught),Full-time,Scotland
Total,11185.0,12355.0,14505.0,17165.0,20740.0,All,Postgraduate (taught),Full-time,Wales
Total,206545.0,209640.0,211915.0,247290.0,254260.0,All,Postgraduate (taught),Part-time,All
Total,171725.0,173765.0,173560.0,200800.0,204365.0,All,Postgraduate (taught),Part-time,England
Total,5470.0,6400.0,6860.0,7775.0,8010.0,All,Postgraduate (taught),Part-time,Northern Ireland
Total,19665.0,19590.0,21360.0,26225.0,28275.0,All,Postgraduate (taught),Part-time,Scotland
Total,9690.0,9890.0,10135.0,12495.0,13605.0,All,Postgraduate (taught),Part-time,Wales
Total,332330.0,347905.0,383725.0,446800.0,493045.0,First year,Postgraduate (taught),All,All
Total,278575.0,290545.0,318600.0,367335.0,401600.0,First year,Postgraduate (taught),All,England
Total,6200.0,6955.0,8005.0,10880.0,13015.0,First year,Postgraduate (taught),All,Northern Ireland
Total,33720.0,35345.0,40195.0,49250.0,56370.0,First year,Postgraduate (taught),All,Scotland
Total,13835.0,15060.0,16925.0,19335.0,22065.0,First year,Postgraduate (taught),All,Wales
Total,224555.0,237570.0,272990.0,311135.0,359320.0,First year,Postgraduate (taught),Full-time,All
Total,188220.0,198645.0,228520.0,258270.0,295740.0,First year,Postgraduate (taught),Full-time,England
Total,3085.0,3305.0,3910.0,6120.0,7635.0,First year,Postgraduate (taught),Full-time,Northern Ireland
Total,24395.0,25985.0,29040.0,34095.0,40705.0,First year,Postgraduate (taught),Full-time,Scotland
Total,8855.0,9635.0,11520.0,12650.0,15240.0,First year,Postgraduate (taught),Full-time,Wales
Total,107775.0,110335.0,110735.0,135665.0,133725.0,First year,Postgraduate (taught),Part-time,All
Total,90355.0,91900.0,90080.0,109065.0,105855.0,First year,Postgraduate (taught),Part-time,England
Total,3115.0,3650.0,4095.0,4760.0,5380.0,First year,Postgraduate (taught),Part-time,Northern Ireland
Total,9325.0,9360.0,11155.0,15155.0,15665.0,First year,Postgraduate (taught),Part-time,Scotland
Total,4980.0,5425.0,5405.0,6685.0,6825.0,First year,Postgraduate (taught),Part-time,Wales
Total,137830.0,141860.0,147545.0,182140.0,213950.0,Other years,Postgraduate (taught),All,All
Total,112825.0,115715.0,120570.0,148195.0,170290.0,Other years,Postgraduate (taught),All,England
Total,3080.0,3405.0,3600.0,4490.0,4685.0,Other years,Postgraduate (taught),All,Northern Ireland
Total,14885.0,15550.0,15655.0,19125.0,26695.0,Other years,Postgraduate (taught),All,Scotland
Total,7040.0,7185.0,7720.0,10325.0,12280.0,Other years,Postgraduate (taught),All,Wales
Total,39065.0,42550.0,46365.0,70515.0,93415.0,Other years,Postgraduate (taught),Full-time,All
Total,31455.0,33855.0,37095.0,56465.0,71780.0,Other years,Postgraduate (taught),Full-time,England
Total,730.0,655.0,835.0,1475.0,2055.0,Other years,Postgraduate (taught),Full-time,Northern Ireland
Total,4545.0,5325.0,5450.0,8055.0,14080.0,Other years,Postgraduate (taught),Full-time,Scotland
Total,2330.0,2715.0,2985.0,4515.0,5500.0,Other years,Postgraduate (taught),Full-time,Wales
Total,98765.0,99305.0,101175.0,111625.0,120535.0,Other years,Postgraduate (taught),Part-time,All
Total,81370.0,81860.0,83475.0,91730.0,98510.0,Other years,Postgraduate (taught),Part-time,England
Total,2350.0,2750.0,2765.0,3015.0,2630.0,Other years,Postgraduate (taught),Part-time,Northern Ireland
Total,10340.0,10225.0,10205.0,11070.0,12610.0,Other years,Postgraduate (taught),Part-time,Scotland
Total,4705.0,4465.0,4735.0,5810.0,6780.0,Other years,Postgraduate (taught),Part-time,Wales
Total,582010.0,602710.0,642145.0,743340.0,820310.0,All,All postgraduate,All,All
Total,483405.0,498980.0,529995.0,609460.0,664795.0,All,All postgraduate,All,England
Total,11650.0,12655.0,13955.0,17890.0,20085.0,All,All postgraduate,All,Northern Ireland
Total,61750.0,64320.0,68960.0,81915.0,96765.0,All,All postgraduate,All,Scotland
Total,25205.0,26755.0,29240.0,34075.0,38660.0,All,All postgraduate,All,Wales
Total,347920.0,365715.0,404125.0,468575.0,538375.0,All,All postgraduate,Full-time,All
Total,288310.0,302050.0,334370.0,385315.0,437050.0,All,All postgraduate,Full-time,England
Total,5665.0,5720.0,6615.0,9670.0,11655.0,All,All postgraduate,Full-time,Northern Ireland
Total,39525.0,42190.0,45170.0,53195.0,65875.0,All,All postgraduate,Full-time,Scotland
Total,14420.0,15755.0,17970.0,20395.0,23790.0,All,All postgraduate,Full-time,Wales
Total,234095.0,236995.0,238020.0,274765.0,281935.0,All,All postgraduate,Part-time,All
Total,195095.0,196930.0,195625.0,224140.0,227745.0,All,All postgraduate,Part-time,England
Total,5985.0,6935.0,7340.0,8225.0,8430.0,All,All postgraduate,Part-time,Northern Ireland
Total,22225.0,22125.0,23790.0,28720.0,30890.0,All,All postgraduate,Part-time,Scotland
Total,10785.0,11005.0,11270.0,13680.0,14870.0,All,All postgraduate,Part-time,Wales
Total,368420.0,385050.0,417890.0,482895.0,526645.0,First year,All postgraduate,All,All
Total,308045.0,320855.0,346320.0,396840.0,428875.0,First year,All postgraduate,All,England
Total,6930.0,7600.0,8720.0,11560.0,13615.0,First year,All postgraduate,All,Northern Ireland
Total,38085.0,39855.0,44435.0,53785.0,60720.0,First year,All postgraduate,All,Scotland
Total,15360.0,16740.0,18415.0,20715.0,23435.0,First year,All postgraduate,All,Wales
Total,254645.0,268385.0,301490.0,340770.0,387315.0,First year,All postgraduate,Full-time,All
Total,212655.0,223655.0,251535.0,282270.0,318385.0,First year,All postgraduate,Full-time,England
Total,3740.0,3870.0,4555.0,6740.0,8175.0,First year,All postgraduate,Full-time,Northern Ireland
Total,28150.0,29830.0,32675.0,38000.0,44450.0,First year,All postgraduate,Full-time,Scotland
Total,10100.0,11025.0,12730.0,13765.0,16305.0,First year,All postgraduate,Full-time,Wales
Total,113775.0,116665.0,116405.0,142125.0,139330.0,First year,All postgraduate,Part-time,All
Total,95390.0,97200.0,94790.0,114570.0,110490.0,First year,All postgraduate,Part-time,England
Total,3190.0,3730.0,4165.0,4820.0,5440.0,First year,All postgraduate,Part-time,Northern Ireland
Total,9935.0,10025.0,11760.0,15785.0,16265.0,First year,All postgraduate,Part-time,Scotland
Total,5260.0,5715.0,5690.0,6950.0,7135.0,First year,All postgraduate,Part-time,Wales
Total,213590.0,217655.0,224255.0,260445.0,293665.0,Other years,All postgraduate,All,All
Total,175360.0,178125.0,183675.0,212620.0,235920.0,Other years,All postgraduate,All,England
Total,4720.0,5055.0,5235.0,6335.0,6470.0,Other years,All postgraduate,All,Northern Ireland
Total,23665.0,24460.0,24525.0,28130.0,36050.0,Other years,All postgraduate,All,Scotland
Total,9845.0,10015.0,10820.0,13365.0,15225.0,Other years,All postgraduate,All,Wales
Total,93275.0,97330.0,102635.0,127805.0,151060.0,Other years,All postgraduate,Full-time,All
Total,75655.0,78395.0,82840.0,103045.0,118670.0,Other years,All postgraduate,Full-time,England
Total,1925.0,1850.0,2060.0,2930.0,3480.0,Other years,All postgraduate,Full-time,Northern Ireland
Total,11375.0,12360.0,12500.0,15195.0,21425.0,Other years,All postgraduate,Full-time,Scotland
Total,4320.0,4725.0,5240.0,6630.0,7490.0,Other years,All postgraduate,Full-time,Wales
Total,120320.0,120330.0,121615.0,132640.0,142605.0,Other years,All postgraduate,Part-time,All
Total,99705.0,99735.0,100835.0,109575.0,117250.0,Other years,All postgraduate,Part-time,England
Total,2795.0,3205.0,3170.0,3405.0,2990.0,Other years,All postgraduate,Part-time,Northern Ireland
Total,12290.0,12100.0,12030.0,12930.0,14620.0,Other years,All postgraduate,Part-time,Scotland
Total,5525.0,5290.0,5580.0,6730.0,7740.0,Other years,All postgraduate,Part-time,Wales
Total,1657020.0,1690225.0,1735570.0,1847635.0,1883860.0,All,First degree,All,All
Total,1371765.0,1399815.0,1440075.0,1536090.0,1567500.0,All,First degree,All,England
Total,37235.0,37670.0,37860.0,40615.0,40845.0,All,First degree,All,Northern Ireland
Total,165060.0,168570.0,171565.0,180255.0,183245.0,All,First degree,All,Scotland
Total,82960.0,84175.0,86070.0,90675.0,92270.0,All,First degree,All,Wales
Total,1488750.0,1513235.0,1549905.0,1645405.0,1669815.0,All,First degree,Full-time,All
Total,1236745.0,1258985.0,1292445.0,1375180.0,1395810.0,All,First degree,Full-time,England
Total,31730.0,31530.0,31505.0,34120.0,34255.0,All,First degree,Full-time,Northern Ireland
Total,145390.0,148105.0,151150.0,159050.0,162050.0,All,First degree,Full-time,Scotland
Total,74885.0,74615.0,74805.0,77055.0,77695.0,All,First degree,Full-time,Wales
Total,168265.0,176990.0,185665.0,202230.0,214045.0,All,First degree,Part-time,All
Total,135015.0,140830.0,147630.0,160910.0,171690.0,All,First degree,Part-time,England
Total,5505.0,6140.0,6355.0,6495.0,6585.0,All,First degree,Part-time,Northern Ireland
Total,19670.0,20465.0,20415.0,21205.0,21195.0,All,First degree,Part-time,Scotland
Total,8075.0,9555.0,11265.0,13620.0,14575.0,All,First degree,Part-time,Wales
Total,571540.0,584890.0,611830.0,659090.0,648925.0,First year,First degree,All,All
Total,480150.0,492010.0,516785.0,556755.0,548960.0,First year,First degree,All,England
Total,11725.0,11730.0,12210.0,13685.0,13575.0,First year,First degree,All,Northern Ireland
Total,51020.0,51850.0,52260.0,56210.0,54130.0,First year,First degree,All,Scotland
Total,28645.0,29300.0,30575.0,32435.0,32265.0,First year,First degree,All,Wales
Total,520760.0,529915.0,553645.0,592160.0,589725.0,First year,First degree,Full-time,All
Total,440820.0,449585.0,472005.0,504065.0,501830.0,First year,First degree,Full-time,England
Total,9945.0,9805.0,10235.0,11805.0,11620.0,First year,First degree,Full-time,Northern Ireland
Total,43870.0,44890.0,45145.0,48990.0,48265.0,First year,First degree,Full-time,Scotland
Total,26125.0,25640.0,26260.0,27295.0,28005.0,First year,First degree,Full-time,Wales
Total,50780.0,54975.0,58180.0,66930.0,59205.0,First year,First degree,Part-time,All
Total,39330.0,42430.0,44775.0,52690.0,47130.0,First year,First degree,Part-time,England
Total,1780.0,1925.0,1970.0,1880.0,1955.0,First year,First degree,Part-time,Northern Ireland
Total,7150.0,6960.0,7115.0,7220.0,5865.0,First year,First degree,Part-time,Scotland
